time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 20:18:09,0.0,37.300446644444435,126.96613988888893,44.741227876896154,71.75,266.0,337.75,9.0,8425.25,5.0
2018-12-27 20:18:10,0.0,37.30042982978721,126.96629631914892,50.32072976761505,68.66666666666667,233.0,301.6666666666667,9.0,8441.666666666666,5.0
2018-12-27 20:18:11,0.0,37.300413760869574,126.96644463043485,47.71585585127564,72.2,255.4,327.6,8.8,8456.2,5.0
2018-12-27 20:18:12,0.0,37.3003989649123,126.96658794736841,46.0703783555822,70.63636363636364,408.09090909090907,478.72727272727275,8.090909090909092,8470.727272727272,5.0
2018-12-27 20:18:13,0.0,37.300383825000004,126.96674347500004,49.9496631638283,71.28571428571429,320.85714285714283,392.14285714285717,8.0,8485.142857142857,5.0
2018-12-27 20:18:14,0.0,37.300369511111136,126.96687851111118,43.42794149515914,71.0,256.3333333333333,327.3333333333333,8.0,8496.666666666666,5.0
2018-12-27 20:18:15,0.0,37.300356276595735,126.96700104255315,39.419566092955456,68.6,237.8,306.4,8.0,8513.0,5.0
2018-12-27 20:18:16,0.0,37.300343510638264,126.9671133404256,36.16255019512917,73.0,244.5,317.5,8.0,8526.25,5.0
2018-12-27 20:18:17,0.0,37.30033296000001,126.96721284000002,31.999512834839994,70.71428571428571,235.71428571428572,306.42857142857144,8.0,8540.714285714286,5.0
2018-12-27 20:18:18,0.0,37.30032446808509,126.96729982978718,27.939053224391735,70.2,239.6,309.8,8.0,8556.2,5.0
2018-12-27 20:18:19,0.0,37.30031802173912,126.96736784782604,21.83646787085175,69.5,221.83333333333334,291.3333333333333,8.0,8569.333333333334,5.0
2018-12-27 20:18:20,0.0,37.300311291666674,126.96742824999997,19.44326711149748,69.875,238.375,308.25,8.0,8584.375,5.0
2018-12-27 20:18:21,0.0,37.30030253488372,126.96749246511636,20.769423791289555,70.16666666666667,247.5,317.6666666666667,7.833333333333333,8595.0,5.0
2018-12-27 20:18:22,0.0,37.30029242553189,126.96756455319155,23.334967500971658,69.75,215.0,284.75,8.0,8611.5,5.0
2018-12-27 20:18:23,0.0,37.30028164583335,126.96764722916664,26.707549931469092,71.25,231.25,302.5,8.75,8628.75,5.0
2018-12-27 20:18:24,0.0,37.30027135416667,126.96774306249993,30.827373447647297,67.33333333333333,241.0,308.3333333333333,9.0,8642.0,5.0
2018-12-27 20:18:25,0.0,37.30025901639343,126.96785039344259,34.570898847870794,68.625,522.25,590.875,9.0,8656.125,5.0
2018-12-27 20:18:26,0.0,37.30024567647059,126.96796338235293,36.41374435559701,70.42857142857143,473.14285714285717,543.5714285714286,9.0,8670.42857142857,5.0
2018-12-27 20:18:27,0.0,37.30023262499999,126.96808408928564,38.83342254711702,67.66666666666667,455.6666666666667,523.3333333333334,9.0,8685.0,5.0
2018-12-27 20:18:28,0.0,37.30022050943397,126.96818954716986,33.96721546474111,70.83333333333333,736.0,806.8333333333334,9.0,8692.666666666666,5.0
2018-12-27 20:18:29,0.0,37.30020611538462,126.96832692307694,44.171684747974965,73.0,557.2,630.2,9.0,8709.8,5.0
2018-12-27 20:18:30,0.0,37.30019199999999,126.96846061363634,42.99235652662846,63.666666666666664,270.0,333.6666666666667,9.0,8721.333333333334,5.0
2018-12-27 20:18:31,0.0,37.30017753061226,126.968583632653,39.64303953607051,72.25,246.625,318.875,9.0,8737.75,5.0
2018-12-27 20:18:32,0.0,37.30016162222223,126.9687078666666,40.11384758693772,71.16666666666667,242.66666666666666,313.8333333333333,8.833333333333334,8752.333333333334,5.0
2018-12-27 20:18:33,0.0,37.30014435416668,126.96882956249995,39.40724200793536,73.5,253.16666666666666,326.6666666666667,8.0,8767.333333333334,5.0
2018-12-27 20:18:34,0.0,37.30012621276595,126.96895204255323,39.71596351843095,67.11111111111111,229.33333333333334,296.44444444444446,8.0,8783.111111111111,5.0
2018-12-27 20:18:35,0.0,37.30010847826087,126.96906495652173,36.690278631663034,71.28571428571429,242.0,313.2857142857143,8.0,8794.42857142857,5.0
2018-12-27 20:18:36,0.0,37.30009210204081,126.9691777346939,36.5461563622637,73.0,236.5,309.5,8.0,8807.0,5.0
2018-12-27 20:18:37,0.0,37.30007891111113,126.96927646666671,31.915190145408065,71.2,242.4,313.6,8.0,8821.4,5.0
2018-12-27 20:18:38,0.0,37.3000672222222,126.96936208888889,27.694191473690633,71.71428571428571,244.85714285714286,316.57142857142856,8.0,8835.0,5.0
2018-12-27 20:18:39,0.0,37.30005753521127,126.96943525352107,23.644715154864258,71.0,565.4166666666666,636.4166666666666,8.0,8851.5,5.0
2018-12-27 20:18:40,0.0,37.30004599999998,126.96948645,16.962768707763537,72.14285714285714,805.7142857142857,877.8571428571429,8.0,8863.57142857143,5.0
2018-12-27 20:18:41,0.0,37.30002772499999,126.96952402499998,14.039886435698634,69.0,599.75,668.75,8.0,8881.25,5.0
2018-12-27 20:18:42,0.0,37.30000295238095,126.96954733333327,12.400334898380246,74.0,536.4,610.4,8.8,8892.2,5.0
2018-12-27 20:18:43,0.0,37.29997322,126.96955510000004,12.169776235485044,73.0,500.5,573.5,9.0,8906.375,5.0
2018-12-27 20:18:44,0.0,37.29993889130431,126.9695556956521,13.758540923724007,71.5,517.0,588.5,9.875,8920.625,5.0
2018-12-27 20:18:45,0.0,37.299899219512184,126.9695515365854,15.953666386597881,71.66666666666667,467.5,539.1666666666666,9.833333333333334,8936.333333333334,5.0
2018-12-27 20:18:46,0.0,37.299851902438995,126.9695437560976,19.123852601933738,69.57142857142857,351.42857142857144,421.0,9.714285714285714,8947.714285714286,5.0
