time,ele,lat,lon,speed,encoding_latency,network_latency,total_latency,number_of_satellites,image_sequence_number,stream_id
2018-12-27 20:00:14,0.0,37.30039702469138,126.96639214814816,47.17597089983836,66.0,157.76923076923077,223.76923076923077,9.0,9972.307692307691,5.0
2018-12-27 20:00:15,0.0,37.30038177215187,126.966537772152,46.82336040616317,67.53846153846153,185.92307692307693,253.46153846153845,8.0,9987.153846153846,5.0
2018-12-27 20:00:16,0.0,37.300367950000016,126.96668029999995,45.772087282629165,65.66666666666667,470.8888888888889,536.5555555555555,7.777777777777778,10001.222222222223,5.0
2018-12-27 20:00:17,0.0,37.300349999999995,126.96684703030309,53.63563374969198,67.44444444444444,187.88888888888889,255.33333333333334,8.0,10019.555555555555,5.0
2018-12-27 20:00:18,0.0,37.30033532530119,126.96697587951815,41.49401851648299,66.73333333333333,160.4,227.13333333333333,8.8,10033.0,5.0
2018-12-27 20:00:19,0.0,37.30032077777783,126.96709948148174,39.83138186439947,66.84615384615384,138.23076923076923,205.07692307692307,9.0,10048.23076923077,5.0
2018-12-27 20:00:20,0.0,37.30030721250004,126.96721488749986,37.18916961878341,66.53333333333333,141.26666666666668,207.8,8.333333333333334,10063.0,5.0
2018-12-27 20:00:21,0.0,37.30029570731707,126.96730478048777,29.02507572199432,67.35714285714286,149.5,216.85714285714286,8.0,10078.07142857143,5.0
2018-12-27 20:00:22,0.0,37.30028664197524,126.96738514814805,25.87629260436075,66.35714285714286,155.71428571428572,222.07142857142858,8.0,10093.0,5.0
2018-12-27 20:00:23,0.0,37.30027895000002,126.96745197500013,21.52525953010138,66.73333333333333,160.73333333333332,227.46666666666667,8.0,10108.0,5.0
2018-12-27 20:00:24,0.0,37.30027032098768,126.96752069135819,22.177012571163843,66.07692307692308,159.07692307692307,225.15384615384616,8.0,10122.384615384615,5.0
2018-12-27 20:00:25,0.0,37.30025869999999,126.96760909999998,28.565539039837777,67.0,164.0,231.0,8.2,10138.0,5.0
2018-12-27 20:00:26,0.0,37.30024476470583,126.96771916470614,35.528638230702065,66.28571428571429,188.71428571428572,255.0,8.571428571428571,10152.92857142857,5.0
2018-12-27 20:00:27,0.0,37.30022962500002,126.96784494444435,40.553148296656936,66.46153846153847,211.30769230769232,277.7692307692308,8.846153846153847,10167.538461538461,5.0
2018-12-27 20:00:28,0.0,37.30021610975617,126.96797120731729,40.61351306488347,67.06666666666666,149.8,216.86666666666667,9.666666666666666,10183.0,5.0
2018-12-27 20:00:29,0.0,37.30020272499997,126.96810280000004,42.29135094169116,66.6,238.73333333333332,305.3333333333333,9.733333333333333,10198.0,5.0
2018-12-27 20:00:30,0.0,37.30018772727278,126.96825079220767,47.559056647118766,66.21428571428571,162.28571428571428,228.5,9.214285714285714,10213.357142857143,5.0
2018-12-27 20:00:31,0.0,37.300172607142876,126.968387607143,44.03350903379261,66.6,140.0,206.6,8.666666666666666,10228.0,5.0
2018-12-27 20:00:32,0.0,37.30015575903611,126.96852867469882,45.47432930016273,67.2,146.8,214.0,9.0,10243.0,5.0
2018-12-27 20:00:33,0.0,37.300139078947346,126.9686584210526,41.89793721696431,66.86666666666666,226.46666666666667,293.3333333333333,8.933333333333334,10258.0,5.0
2018-12-27 20:00:34,0.0,37.30012046052633,126.96879624999991,44.56690906430334,67.07692307692308,278.15384615384613,345.2307692307692,9.0,10272.76923076923,5.0
2018-12-27 20:00:35,0.0,37.300100085714284,126.96893007142867,43.43474234672825,67.54545454545455,193.9090909090909,261.45454545454544,9.0,10289.09090909091,5.0
2018-12-27 20:00:36,0.0,37.300080231707334,126.96904297560985,36.86119636888011,66.4,158.8,225.2,9.0,10303.0,5.0
2018-12-27 20:00:37,0.0,37.300060573170676,126.96915303658537,35.95948699535041,66.92857142857143,154.71428571428572,221.64285714285714,8.928571428571429,10318.42857142857,5.0
2018-12-27 20:00:38,0.0,37.300045792682916,126.96925187804872,32.06118022012764,66.0,157.07692307692307,223.07692307692307,9.0,10333.461538461539,5.0
2018-12-27 20:00:39,0.0,37.300034806818225,126.96933455681814,26.72200228292894,66.92857142857143,383.35714285714283,450.2857142857143,9.0,10348.5,5.0
2018-12-27 20:00:40,0.0,37.300025774647814,126.96940549295763,22.90130839703283,67.1,351.5,418.6,8.4,10363.6,5.0
2018-12-27 20:00:41,0.0,37.30001710389609,126.96945502597394,16.16824382851614,66.6,361.8,428.4,8.666666666666666,10378.0,5.0
2018-12-27 20:00:42,0.0,37.30000255223881,126.96949805970152,14.906577955551318,65.55555555555556,188.66666666666666,254.22222222222223,10.0,10394.333333333334,5.0
2018-12-27 20:00:43,0.0,37.29998224050632,126.96952375949365,11.549001656543709,67.15384615384616,171.30769230769232,238.46153846153845,9.846153846153847,10408.384615384615,5.0
2018-12-27 20:00:44,0.0,37.29995626923081,126.96953724358973,11.26071977573792,67.27272727272727,171.27272727272728,238.54545454545453,9.818181818181818,10422.454545454546,5.0
2018-12-27 20:00:45,0.0,37.29992483333333,126.96954214102546,12.694312892493794,66.76923076923077,164.30769230769232,231.07692307692307,10.0,10437.153846153846,5.0
2018-12-27 20:00:46,0.0,37.29988701219517,126.96954206097575,15.15684890952815,67.07142857142857,171.5,238.57142857142858,10.0,10452.5,5.0
2018-12-27 20:00:47,0.0,37.299840833333334,126.96953675641014,18.583285750637557,66.8,166.7,233.5,9.9,10468.5,5.0
2018-12-27 20:00:48,0.0,37.299788125000035,126.96952638749993,21.37994242309532,67.0,172.15384615384616,239.15384615384616,9.846153846153847,10482.076923076924,5.0
2018-12-27 20:00:49,0.0,37.29972471951221,126.96951465853658,25.6833866195647,66.6923076923077,187.6153846153846,254.30769230769232,10.0,10498.538461538461,5.0
2018-12-27 20:00:50,0.0,37.29965947368418,126.96949088157893,27.223765613303588,66.5,186.58333333333334,253.08333333333334,9.416666666666666,10513.666666666666,5.0
2018-12-27 20:00:51,0.0,37.299591845238126,126.96946361904756,28.461505209254724,66.57142857142857,185.42857142857142,252.0,9.928571428571429,10528.07142857143,5.0
2018-12-27 20:00:52,0.0,37.2995309864865,126.96944279729723,25.276279188476547,67.36363636363636,173.72727272727272,241.0909090909091,9.363636363636363,10544.09090909091,5.0
2018-12-27 20:00:53,0.0,37.299480414634104,126.96942559756094,20.99529382948152,66.5,163.91666666666666,230.41666666666666,9.25,10557.75,5.0
