,com,lat,lic,lon,x_merc,y_merc
11492,KT4GOUT,37.344893,322015110050718,126.977121,14135028.452115884,4487290.078272791
11495,KT4GOUT,37.344897,322015110040096,126.977158,14135032.570937043,4487290.638371982
11498,KT4GOUT,37.345119,322017110027374,126.974138,14134696.386074847,4487321.723923837
11506,KT4GOUT,37.353065,852015110009654,126.965643,14133750.72700056,4488434.423163381
11508,KT4GOUT,37.353215,322015110084504,126.964242,14133594.768393956,4488455.42918976
11510,KT4GOUT,37.353215,852015110006176,126.964242,14133594.768393956,4488455.42918976
11515,KT4GOUT,37.355303,322012110019500,126.966019,14133792.583129097,4488747.837435888
11517,KT4GOUT,37.355303,322012110019501,126.966019,14133792.583129097,4488747.837435888
11519,KT4GOUT,37.355303,322015110045960,126.966019,14133792.583129097,4488747.837435888
11522,KT4GOUT,37.355303,852016110002823,126.966019,14133792.583129097,4488747.837435888
11523,KT4GOUT,37.355303,322016110040230,126.966019,14133792.583129097,4488747.837435888
11524,KT4GOUT,37.355303,322015110026631,126.966019,14133792.583129097,4488747.837435888
11526,KT4GOUT,37.355303,322015110045259,126.966019,14133792.583129097,4488747.837435888
11527,KT4GOUT,37.355386,322016110058593,126.966025,14133793.251046041,4488759.461111846
11540,KT4GOUT,37.34581,852017110001308,126.976939,14135008.19196856,4487418.481792854
11541,KT4GOUT,37.346723,322015110083271,126.976193,14134925.147628428,4487546.326768218
11542,KT4GOUT,37.346736,322015110043280,126.976203,14134926.260823334,4487548.14713506
11552,KT4GOUT,37.348641,852015110005699,126.972961,14134565.363034183,4487814.904298905
11558,KT4GOUT,37.35009,322017110036030,126.974838,14134774.309718404,4488017.812311598
11562,KT4GOUT,37.349214,322015110043239,126.972642,14134529.852116622,4487895.142817179
11568,KT4GOUT,37.349188,322012110019556,126.972661,14134531.967186946,4487891.501963644
11569,KT4GOUT,37.349188,322015110026468,126.972661,14134531.967186946,4487891.501963644
11577,KT4GOUT,37.350661,322015110069095,126.968217,14134037.26336986,4488097.772307411
11582,KT4GOUT,37.337691,322012110019518,126.987307,14136162.352449104,4486281.668063141
11592,KT4GOUT,37.346719,852015110005732,126.980956,14135455.362363076,4487545.766655405
11593,KT4GOUT,37.346719,852016110008085,126.980956,14135455.362363076,4487545.766655405
11598,KT4GOUT,37.344433,322015110043281,126.979461,14135288.93972434,4487225.667064883
11600,KT4GOUT,37.344787,322012110019516,126.979537,14135297.400005639,4487275.235655112
11602,KT4GOUT,37.343636,322015110045276,126.977967,14135122.628405096,4487114.068580032
11603,KT4GOUT,37.34362,322012110019517,126.977905,14135115.726596666,4487111.828221071
11607,KT4GOUT,37.345394,322015110050717,126.978784,14135213.576429075,4487360.230928572
11610,KT4GOUT,37.358453,322015110047813,126.969803,14134213.81608226,4489188.985958141
11612,KT4GOUT,37.358453,322012110019505,126.969803,14134213.81608226,4489188.985958141
11619,KT4GOUT,37.358545,322015110039866,126.96786,14133997.522311648,4489201.870574206
11622,KT4GOUT,37.356231,322016110068313,126.969428,14134172.071273211,4488877.799267295
11623,KT4GOUT,37.357708,322016110028559,126.967681,14133977.596122796,4489084.649159853
11624,KT4GOUT,37.357606,322016110063329,126.967781,14133988.728071874,4489070.364202302
11628,KT4GOUT,37.357748,322016110022311,126.967509,14133958.44917038,4489090.251109289
11630,KT4GOUT,37.357748,322016110063296,126.967509,14133958.44917038,4489090.251109289
11635,KT4GOUT,37.355535,322016110019976,126.966885,14133888.985808125,4488780.327743104
11638,KT4GOUT,37.355535,852015110009656,126.966885,14133888.985808125,4488780.327743104
11642,KT4GOUT,37.349694,322016110058589,126.980697,14135426.530614961,4487962.358801234
11643,KT4GOUT,37.349556,322012110023326,126.980793,14135437.217286076,4487943.034161802
11648,KT4GOUT,37.34969,322015110047816,126.980656,14135421.966515837,4487961.798666258
11652,KT4GOUT,37.350372,322015110043278,126.978997,14135237.287480615,4488057.30211093
11653,KT4GOUT,37.350372,322016110058602,126.978997,14135237.287480615,4488057.30211093
11656,KT4GOUT,37.350333,322012110019510,126.978977,14135235.061090795,4488051.840746865
11660,KT4GOUT,37.349752,322015110061247,126.97745,14135065.076228356,4487970.480761742
11666,KT4GOUT,37.350359,852017110004659,126.976764,14134988.71105767,4488055.4816559255
11671,KT4GOUT,37.359503,322012110019506,126.971312,14134381.797193868,4489336.03958001
11672,KT4GOUT,37.359503,322012110019507,126.971312,14134381.797193868,4489336.03958001
11674,KT4GOUT,37.359503,852015110005731,126.971312,14134381.797193868,4489336.03958001
11680,KT4GOUT,37.359444,322015110045271,126.967094,14133912.2515817,4489327.776512418
11681,KT4GOUT,37.359444,322016110058588,126.967094,14133912.2515817,4489327.776512418
11684,KT4GOUT,37.359439,322012110019495,126.96708,14133910.693108829,4489327.076252751
11689,KT4GOUT,37.358561,322016110058585,126.967889,14134000.750576882,4489204.111378611
11691,KT4GOUT,37.358545,322012110019497,126.96786,14133997.522311648,4489201.870574206
11696,KT4GOUT,37.354005,322013110030569,126.975315,14134827.40911551,4488566.0616213735
11698,KT4GOUT,37.354005,322013110030570,126.975315,14134827.40911551,4488566.0616213735
11702,KT4GOUT,37.352572,322016110058603,126.971969,14134454.934099318,4488365.383652368
11705,KT4GOUT,37.355003,322015110056433,126.973328,14134606.217287304,4488705.824256476
11707,KT4GOUT,37.354988,322015110077075,126.973304,14134603.545619527,4488703.723601913
11712,KT4GOUT,37.352714,322015110047814,126.971958,14134453.709584918,4488385.269225682
11713,KT4GOUT,37.352714,322015110050780,126.971958,14134453.709584918,4488385.269225682
11724,KT4GOUT,37.353997,322016110058604,126.970719,14134315.784735827,4488564.941287118
11725,KT4GOUT,37.353997,322015110045274,126.970719,14134315.784735827,4488564.941287118
11726,KT4GOUT,37.353983,322012110019499,126.97071,14134314.782860408,4488562.980702453
11732,KT4GOUT,37.361939,322015110043277,126.969108,14134136.449036157,4489677.211906397
11738,KT4GOUT,37.361818,852015110009730,126.969203,14134147.024387782,4489660.265072148
11741,KT4GOUT,37.361818,322012110019502,126.969203,14134147.024387782,4489660.265072148
11744,KT4GOUT,37.361818,322012110019503,126.969203,14134147.024387782,4489660.265072148
11748,KT4GOUT,37.358572,852013110017604,126.972059,14134464.95285349,4489205.651931918
11750,KT4GOUT,37.358572,852015110005706,126.972059,14134464.95285349,4489205.651931918
11754,KT4GOUT,37.356543,322012110023324,126.970811,14134326.026128978,4488921.493692224
11757,KT4GOUT,37.356731,852016110008084,126.970729,14134316.897930734,4488947.822471864
11759,KT4GOUT,37.356731,322015110046768,126.970729,14134316.897930734,4488947.822471864
11760,KT4GOUT,37.356731,852013110017603,126.970729,14134316.897930734,4488947.822471864
11762,KT4GOUT,37.362701,322012110019504,126.973357,14134609.44555254,4489783.935573104
11768,KT4GOUT,37.345298,322012110019520,126.992837,14136777.94923319,4487346.788467261
11778,KT4GOUT,37.345714,322018110005595,126.988694,14136316.752582833,4487405.039257068
11779,KT4GOUT,37.343389,322012110069685,126.989804,14136440.317217615,4487079.4830917725
11781,KT4GOUT,37.344917,322015110066937,126.986183,14136037.229341453,4487293.438868382
11788,KT4GOUT,37.343576,322012110019519,126.985377,14135947.505831873,4487105.66723639
11789,KT4GOUT,37.355175,322017110035266,126.986621,14136085.98727842,4488729.911792134
11801,KT4GOUT,37.352807,322015110045275,126.977408,14135060.40080974,4488398.292896195
11802,KT4GOUT,37.352807,322012110019509,126.977408,14135060.40080974,4488398.292896195
11803,KT4GOUT,37.351919,322015110047815,126.976856,14134998.952450823,4488273.938507183
11807,KT4GOUT,37.351919,322012110023325,126.976856,14134998.952450823,4488273.938507183
11815,KT4GOUT,37.353844,322017110028515,126.975453,14134842.77120524,4488543.51491743
11819,KT4GOUT,37.353958,322015110045272,126.975328,14134828.856268894,4488559.479659324
11820,KT4GOUT,37.350064,322012110019521,126.987514,14136185.395583699,4488014.171415583
11828,KT4GOUT,37.355997,322012110019513,126.996408,14137175.471134815,4488845.028567791
11833,KT4GOUT,37.358056,322016110095711,126.991936,14136677.650371987,4489133.386219952
11837,KT4GOUT,37.358119,322012110019512,126.991672,14136648.262026414,4489142.209332578
11845,KT4GOUT,37.362699,322012110019531,126.997244,14137268.534229118,4489783.655457074
11849,KT4GOUT,37.350675,322015110006472,127.020636,14139872.519757753,4488099.732805314
11854,KT4GOUT,37.350703,322014110041700,127.020633,14139872.18579928,4488103.653802217
11855,KT4GOUT,37.345039,322017110008797,127.015944,14139350.208706953,4487310.521912577
11856,KT4GOUT,37.351993,322012110019370,127.014216,14139157.848626863,4488284.301316749
11857,KT4GOUT,37.351993,322015110078538,127.014216,14139157.848626863,4488284.301316749
11862,KT4GOUT,37.350444,322012110019523,127.006877,14138340.87488393,4488067.384636659
11871,KT4GOUT,37.345889,322018110014977,126.9972,14137263.636171523,4487429.543892486
11873,KT4GOUT,37.346822,322015110006428,127.033397,14141293.067779765,4487560.18956981
11875,KT4GOUT,37.346889,322015110077078,127.033391,14141292.39986282,4487569.571476209
11877,KT4GOUT,37.341656,322015110006433,127.029258,14140832.316407373,4486836.827784096
11880,KT4GOUT,37.34191,322014110041701,127.025171,14140377.3536485,4486872.392608801
11883,KT4GOUT,37.343521,322014110041705,127.024902,14140347.408705479,4487097.966010617
11886,KT4GOUT,37.337789,322012110019368,127.021477,14139966.13944951,4486295.389185981
11888,KT4GOUT,37.337364,322015110067143,127.016358,14139396.294976138,4486235.884446062
11894,KT4GOUT,37.32209,322017110016932,127.056714,14143888.704346592,4484097.577534976
11895,KT4GOUT,37.32209,322017110016945,127.056714,14143888.704346592,4484097.577534976
11910,KT4GOUT,37.317046,322016110013646,127.055864,14143794.082779417,4483391.530529911
11911,KT4GOUT,37.317047,322016110013070,127.055892,14143797.19972516,4483391.6705028135
11915,KT4GOUT,37.319163,322012110044682,127.051268,14143282.458399732,4483687.857334966
11918,KT4GOUT,37.319583,322015110004551,127.057025,14143923.32470823,4483746.647773615
11919,KT4GOUT,37.319653,322015110037174,127.057044,14143925.439778555,4483756.446211998
11934,KT4GOUT,37.317768,852015110005044,127.059352,14144182.365163308,4483492.591450005
11936,KT4GOUT,37.317768,852015110006660,127.059352,14144182.365163308,4483492.591450005
11937,KT4GOUT,37.317768,322015110039808,127.059352,14144182.365163308,4483492.591450005
11938,KT4GOUT,37.317768,322015110039787,127.059352,14144182.365163308,4483492.591450005
11939,KT4GOUT,37.316003,322015110037173,127.06005,14144260.06616788,4483245.539806766
11945,KT4GOUT,37.315361,852015110006609,127.06042,14144301.254379472,4483155.678834806
11946,KT4GOUT,37.315361,852015110005063,127.06042,14144301.254379472,4483155.678834806
11949,KT4GOUT,37.315759,322012110044685,127.059512,14144200.176281832,4483211.386948192
11952,KT4GOUT,37.314221,322016110007053,127.053033,14143478.937300982,4482996.114514259
11954,KT4GOUT,37.295775,852013110016306,127.032816,14141228.391155615,4480414.588081955
11960,KT4GOUT,37.296551,322012110069773,127.031847,14141120.522569038,4480523.176891487
11961,KT4GOUT,37.296551,322014110073698,127.031847,14141120.522569038,4480523.176891487
11976,KT4GOUT,37.297921,322017110013484,127.03527,14141501.569186023,4480714.889251274
11991,KT4GOUT,37.299542,322016110006015,127.033767,14141334.25599136,4480941.73006447
11992,KT4GOUT,37.300606,322016110006016,127.036167,14141601.422769265,4481090.62761743
11993,KT4GOUT,37.300606,322016110006013,127.036167,14141601.422769265,4481090.62761743
11998,KT4GOUT,37.300695,322012110019362,127.036182,14141603.092561625,4481103.082489414
12007,KT4GOUT,37.300695,322017110002037,127.036182,14141603.092561625,4481103.082489414
12008,KT4GOUT,37.300695,322012110019367,127.036182,14141603.092561625,4481103.082489414
12012,KT4GOUT,37.300695,322017110002039,127.036182,14141603.092561625,4481103.082489414
12013,KT4GOUT,37.300695,322015110022143,127.036182,14141603.092561625,4481103.082489414
12020,KT4GOUT,37.300695,322012110019365,127.036182,14141603.092561625,4481103.082489414
12024,KT4GOUT,37.300695,322015110038814,127.036182,14141603.092561625,4481103.082489414
12027,KT4GOUT,37.301158,322017110002040,127.035283,14141503.016339403,4481167.876049984
12030,KT4GOUT,37.303714,322016110006012,127.034014,14141361.751905587,4481525.577270149
12031,KT4GOUT,37.303795,322012110019364,127.034056,14141366.427324202,4481536.9130709395
12039,KT4GOUT,37.318147,322012110019282,127.003342,14137947.360483974,4483545.641822916
12041,KT4GOUT,37.31918,322013110023894,127.015818,14139336.18245111,4483690.23694158
12048,KT4GOUT,37.319827,322012110019290,127.023222,14140160.391960945,4483780.802369797
12050,KT4GOUT,37.321508,322013110033950,127.005441,14138181.020095149,4484016.1081545055
12051,KT4GOUT,37.321508,322014110041000,127.005441,14138181.020095149,4484016.1081545055
12061,KT4GOUT,37.322839,322014110040724,127.007331,14138391.413932748,4484202.424796731
12063,KT4GOUT,37.310849,322017110020129,127.038252,14141833.523907566,4482524.154214059
12064,KT4GOUT,37.310849,322017110036037,127.038252,14141833.523907566,4482524.154214059
12065,KT4GOUT,37.310849,322017110036036,127.038252,14141833.523907566,4482524.154214059
12066,KT4GOUT,37.310849,322017110020127,127.038252,14141833.523907566,4482524.154214059
12067,KT4GOUT,37.310849,322017110036026,127.038252,14141833.523907566,4482524.154214059
12068,KT4GOUT,37.310849,322017110036025,127.038252,14141833.523907566,4482524.154214059
12072,KT4GOUT,37.304083,322017110002041,127.033958,14141355.518014103,4481577.218239297
12081,KT4GOUT,37.30785,322015110006469,127.029328,14140840.108771728,4482104.418457948
12087,KT4GOUT,37.309302,322012110019292,127.027566,14140643.963828951,4482307.636213167
12090,KT4GOUT,37.307364,852015110009160,127.040767,14142113.492426915,4482036.400168535
12097,KT4GOUT,37.306014,322015110054826,127.038589,14141871.038575966,4481847.462782418
12098,KT4GOUT,37.306014,322015110054850,127.038589,14141871.038575966,4481847.462782418
12109,KT4GOUT,37.310856,322017110055439,127.038261,14141834.525782986,4482525.133943645
12110,KT4GOUT,37.310856,322017110056224,127.038261,14141834.525782986,4482525.133943645
12111,KT4GOUT,37.310849,322017110020128,127.038252,14141833.523907566,4482524.154214059
12118,KT4GOUT,37.31355,322016110068218,127.029686,14140879.961149432,4482902.196646367
12127,KT4GOUT,37.312883,322012110019381,127.029122,14140817.176956626,4482808.839477358
12133,KT4GOUT,37.314051,322012110019380,127.023252,14140163.731545668,4482972.32004221
12136,KT4GOUT,37.314053,322016110068223,127.023194,14140157.275015201,4482972.599976861
12139,KT4GOUT,37.326237,322012110019379,127.013853,14139117.439651703,4484678.10013192
12142,KT4GOUT,37.329309,322012110019293,127.029069,14140811.277023615,4485108.158266986
12143,KT4GOUT,37.329549,322014110040833,127.014442,14139183.006831778,4485141.757299317
12144,KT4GOUT,37.329773,322012110019369,127.01436,14139173.878633535,4485173.116492997
12147,KT4GOUT,37.33051,322015110006585,127.022779,14140111.077426525,4485276.294499936
12152,KT4GOUT,37.334325,322012110019382,127.017753,14139551.585665798,4485810.400364115
12154,KT4GOUT,37.334325,322014110041029,127.017753,14139551.585665798,4485810.400364115
12159,KT4GOUT,37.335547,322015110006430,127.003286,14137941.12659249,4485981.4879782945
12162,KT4GOUT,37.335583,322014110041695,127.003281,14137940.569995036,4485986.528244814
12165,KT4GOUT,37.333671,322014110041498,127.043525,14142420.511582522,4485718.837432456
12166,KT4GOUT,37.333671,322012110016035,127.043525,14142420.511582522,4485718.837432456
12170,KT4GOUT,37.333402,322015110077081,127.043675,14142437.209506137,4485681.176457994
12172,KT4GOUT,37.322457,322012110042875,127.045201,14142607.083049092,4484148.9511628365
12173,KT4GOUT,37.322457,322014110041467,127.045201,14142607.083049092,4484148.9511628365
12182,KT4GOUT,37.317611,322014110040716,127.036942,14141687.695374629,4483470.615516365
12185,KT4GOUT,37.32634,322012110019294,127.027426,14140628.37910024,4484692.5191139355
12192,KT4GOUT,37.309582,322017110019005,127.045341,14142622.6677778,4482346.824661407
12194,KT4GOUT,37.309582,322017110019004,127.045341,14142622.6677778,4482346.824661407
12203,KT4GOUT,37.307073,852015110006174,127.043726,14142442.886800172,4481995.673378516
12205,KT4GOUT,37.307073,322017110035553,127.043726,14142442.886800172,4481995.673378516
12206,KT4GOUT,37.307073,322014110073621,127.043726,14142442.886800172,4481995.673378516
12209,KT4GOUT,37.307073,322012110019351,127.043726,14142442.886800172,4481995.673378516
12211,KT4GOUT,37.307073,322014110073620,127.043726,14142442.886800172,4481995.673378516
12215,KT4GOUT,37.309582,322017110019003,127.045341,14142622.6677778,4482346.824661407
